Application mode,Course,Daytime/evening attendance,Admission grade,Tuition fees up to date,Scholarship holder,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Target
17,9238,1,127.0,1,0,0,6,0,0,0,0,0.0,Dropout
1,9500,1,118.0,1,0,0,8,7,0,8,7,12.32857143,Graduate
39,9853,1,118.0,1,0,0,7,6,0,10,1,10.0,Dropout
43,9070,1,126.4,1,1,5,12,12,5,12,11,12.72727273,Graduate
43,9670,1,110.0,1,0,0,6,5,0,8,4,13.25,Enrolled
17,9556,1,124.4,1,1,0,7,7,0,8,8,15.125,Graduate
44,9085,1,140.0,1,0,1,6,6,1,11,5,11.8,Enrolled
1,9773,1,129.4,1,0,0,6,6,0,7,6,12.16666667,Graduate
44,9238,1,141.7,1,1,3,6,6,2,6,6,12.83333333,Graduate
1,9085,1,132.1,1,1,0,5,3,0,7,3,13.0,Graduate
1,9500,1,116.8,1,0,0,7,6,0,8,7,14.47142857,Graduate
1,9991,0,135.0,1,1,0,5,5,0,6,5,12.83333333,Graduate
44,9085,1,150.0,1,0,0,5,2,0,7,4,11.25,Enrolled
1,9238,1,116.0,1,0,0,6,0,0,5,0,0.0,Dropout
1,9773,1,155.0,1,0,0,6,6,0,8,6,13.25,Graduate
1,9085,1,127.0,1,0,0,5,3,0,9,5,12.6,Graduate
17,9500,1,130.8,1,1,0,7,6,0,8,7,12.67142857,Graduate
1,9500,1,121.8,1,0,0,7,6,0,10,7,13.77142857,Dropout
39,9003,1,140.0,1,0,0,6,6,0,14,5,12.14285714,Enrolled
42,9070,1,148.5,1,0,8,10,8,5,7,5,13.4,Dropout
42,9147,1,109.8,0,0,0,3,0,0,2,0,0.0,Dropout
1,9238,1,119.7,1,1,0,6,6,0,7,6,12.66666667,Graduate
42,9500,1,122.0,1,0,0,8,6,0,11,6,12.49166667,Graduate
1,171,1,147.5,1,1,6,12,12,4,12,11,14.16666667,Graduate
17,9085,1,150.8,1,0,0,6,6,0,8,6,14.5,Graduate
44,9085,1,150.0,1,0,2,6,6,1,7,6,13.0,Graduate
39,8014,0,131.5,1,1,0,6,6,0,9,4,13.75,Graduate
1,9070,1,127.2,1,1,0,6,6,0,8,6,13.0,Graduate
17,9070,1,111.0,1,0,0,6,6,0,6,6,12.66666667,Graduate
43,9238,1,119.9,0,0,5,11,9,2,20,4,11.25,Graduate
1,9773,1,133.7,1,0,0,6,1,0,10,0,0.0,Dropout
17,9670,1,140.0,1,0,0,6,6,0,6,6,16.0,Graduate
5,9853,1,113.9,1,1,0,6,6,0,7,6,12.0,Graduate
1,171,1,120.7,1,0,0,0,0,0,0,0,0.0,Dropout
39,9147,1,119.8,1,0,0,5,5,0,5,5,10.2,Enrolled
39,9991,0,121.8,0,0,0,5,0,0,5,0,0.0,Dropout
18,171,1,117.7,1,1,0,0,0,0,0,0,0.0,Graduate
39,9147,1,110.0,1,0,0,5,2,0,6,4,11.5,Dropout
43,9003,1,134.4,1,0,0,6,6,0,10,6,15.9,Dropout
1,9147,1,125.3,1,0,11,15,11,12,15,11,11.63636364,Dropout
1,9147,1,119.1,0,0,0,5,1,0,6,0,0.0,Dropout
39,9238,1,146.0,1,0,0,6,5,0,11,4,11.25,Graduate
43,9130,1,130.0,1,0,0,5,1,0,7,3,14.0,Enrolled
17,9147,1,122.0,1,0,0,5,5,0,10,4,10.75,Graduate
17,9119,1,118.1,0,0,0,5,1,0,14,1,11.0,Dropout
39,9670,1,105.2,1,0,0,6,1,0,6,0,0.0,Dropout
17,9119,1,123.3,1,1,0,5,5,0,8,2,12.5,Dropout
17,171,1,124.8,1,0,0,0,0,0,0,0,0.0,Dropout
39,9991,0,149.4,0,0,0,5,2,0,9,1,12.0,Dropout
43,9254,1,108.5,1,0,0,6,6,0,7,5,11.4,Graduate
17,9254,1,125.0,1,0,0,6,5,0,10,2,10.5,Enrolled
1,9500,1,101.0,1,0,0,7,5,0,15,7,11.85625,Graduate
1,9085,1,112.9,1,0,0,5,0,0,5,0,0.0,Dropout
17,9070,1,120.2,1,0,0,6,6,0,8,5,11.4,Enrolled
1,9147,1,111.6,1,1,0,5,5,0,9,3,12.83333333,Enrolled
1,9147,1,134.1,1,0,0,5,0,0,0,0,0.0,Dropout
39,9119,1,101.6,1,1,0,5,0,0,5,0,0.0,Dropout
18,9670,1,111.9,1,0,0,6,6,0,6,6,14.0,Graduate
51,9147,1,118.4,1,0,0,5,5,0,7,4,13.25,Dropout
1,9147,1,127.1,1,1,0,5,5,0,13,4,11.25,Graduate
17,171,1,120.5,1,0,0,0,0,0,0,0,0.0,Graduate
17,9070,1,136.1,0,0,0,6,6,0,8,5,11.8,Dropout
17,9670,1,124.0,1,0,0,5,3,0,5,4,11.25,Dropout
17,9085,1,141.6,1,0,0,5,4,0,7,5,12.0,Graduate
44,171,1,160.0,1,1,0,0,0,0,0,0,0.0,Dropout
39,9147,1,110.0,1,0,0,5,3,0,9,3,10.33333333,Dropout
43,33,1,100.0,1,0,0,7,0,0,8,0,0.0,Dropout
39,9670,1,120.0,0,0,0,6,0,0,6,0,0.0,Dropout
1,9147,1,124.8,1,0,0,5,2,0,10,2,12.5,Enrolled
44,9130,1,140.0,1,0,1,5,2,1,13,2,11.5,Dropout
1,171,1,124.3,1,0,0,0,0,0,0,0,0.0,Graduate
43,9147,1,118.9,1,0,0,5,2,0,13,0,0.0,Dropout
17,9670,1,130.2,1,0,0,6,6,0,0,0,0.0,Dropout
44,9003,1,120.0,1,0,0,6,1,0,19,0,0.0,Enrolled
7,9070,1,140.0,0,0,0,6,1,0,6,0,0.0,Dropout
39,9003,1,130.0,1,0,0,6,0,0,8,0,0.0,Dropout
17,9119,1,130.4,1,0,0,5,1,0,7,3,10.66666667,Dropout
1,9670,1,116.1,1,1,0,5,4,0,5,5,12.2,Dropout
44,9003,1,130.0,1,0,4,10,5,2,13,6,11.66666667,Dropout
43,9991,0,124.3,0,0,0,5,0,0,5,0,0.0,Dropout
17,9670,1,125.0,1,0,0,6,4,0,10,5,14.0,Graduate
51,8014,0,110.0,1,0,8,12,11,7,11,10,14.2,Graduate
1,9003,1,115.0,1,0,8,12,12,4,14,12,14.46153846,Graduate
43,9500,1,129.6,1,0,0,7,6,0,10,7,11.95,Graduate
51,9070,1,128.8,1,0,4,12,5,4,12,4,13.5,Dropout
1,171,1,144.2,1,0,0,0,0,0,0,0,0.0,Graduate
39,9238,1,134.0,1,1,0,6,6,0,10,4,12.75,Dropout
43,9147,1,112.0,1,0,5,9,5,5,14,7,11.25,Dropout
1,9500,1,128.8,1,0,0,7,6,0,7,6,13.2,Graduate
39,9119,1,134.0,1,1,0,5,5,0,8,4,14.0,Enrolled
1,9254,1,125.0,1,0,0,6,5,0,14,2,11.5,Enrolled
17,9119,1,123.2,1,0,0,5,5,0,6,5,14.6,Graduate
17,9119,1,118.4,1,0,0,5,0,0,10,2,11.5,Dropout
51,9670,1,116.2,1,0,0,6,5,0,12,5,13.66666667,Dropout
39,9119,1,123.0,1,1,0,5,3,0,9,5,12.42857143,Enrolled
17,9670,1,113.5,1,1,0,6,5,0,6,6,14.0,Graduate
51,9085,1,125.0,1,0,0,6,6,0,12,4,15.6,Enrolled
17,9853,1,134.8,1,0,0,6,0,0,12,0,0.0,Dropout
1,171,1,149.9,0,0,0,0,0,0,0,0,0.0,Graduate
1,9500,1,119.8,1,1,0,8,8,0,8,8,12.82875,Graduate
43,9130,1,125.0,1,0,0,5,0,0,6,4,13.75,Graduate
1,9500,1,135.1,1,0,0,7,0,0,0,0,0.0,Dropout
1,9070,1,138.3,1,0,0,6,6,0,6,6,13.16666667,Graduate
17,9500,1,122.5,1,0,0,8,7,0,8,7,13.93714286,Graduate
1,9070,1,148.0,1,0,7,12,10,8,12,12,14.58333333,Graduate
1,9773,1,126.2,1,0,0,6,6,0,6,5,12.2,Graduate
43,9500,1,129.8,1,0,0,7,6,0,7,6,14.85,Graduate
39,9085,1,104.0,1,0,0,5,1,0,12,0,0.0,Dropout
18,9500,1,126.7,1,0,0,7,7,0,9,8,15.62222222,Dropout
39,8014,0,120.0,1,0,0,6,5,0,10,5,11.6,Graduate
1,9500,1,124.6,1,0,0,7,7,0,8,8,13.5425,Graduate
44,9085,1,130.0,1,0,0,6,5,0,19,4,12.0,Enrolled
17,9991,0,127.3,1,0,0,5,0,0,0,0,0.0,Dropout
2,9147,1,122.0,1,0,13,15,13,12,17,14,11.92857143,Graduate
7,9238,1,125.1,0,0,0,6,0,0,6,0,0.0,Dropout
1,9085,1,110.0,1,1,0,6,6,0,11,6,13.0,Graduate
1,9238,1,129.8,1,1,0,6,6,0,8,6,11.16666667,Graduate
17,9238,1,114.9,1,1,0,6,6,0,9,5,12.2,Graduate
1,9500,1,125.6,1,1,0,7,6,0,12,6,13.15,Graduate
18,9070,1,125.1,1,1,0,6,6,0,6,6,13.0,Graduate
17,9773,1,115.7,0,0,0,6,3,0,6,0,0.0,Dropout
1,9853,1,112.6,1,0,0,6,5,0,8,5,11.6,Enrolled
1,9773,1,127.2,1,1,0,6,6,0,7,5,13.2,Dropout
44,9130,1,140.0,1,0,0,6,0,0,0,0,0.0,Dropout
44,9003,1,140.0,1,0,0,6,5,0,7,5,12.6,Graduate
1,9238,1,120.4,1,1,0,6,6,0,7,6,13.42857143,Graduate
39,9085,1,100.0,0,1,0,6,0,0,6,0,0.0,Dropout
1,9238,1,113.5,1,1,0,6,6,0,7,6,14.14285714,Graduate
1,9085,1,132.1,1,0,4,5,4,1,11,2,12.5,Dropout
44,9003,1,160.0,0,0,0,6,6,0,10,6,13.0,Graduate
1,9070,1,126.3,1,0,0,6,6,0,6,6,12.66666667,Graduate
44,9085,1,160.0,1,0,1,6,4,1,17,2,13.5,Enrolled
43,9556,1,100.0,1,0,2,7,3,1,10,3,11.66666667,Enrolled
18,9500,1,125.8,1,0,0,8,7,0,8,7,13.15428571,Graduate
1,9070,1,142.2,1,1,0,6,6,0,6,6,12.83333333,Graduate
17,9853,1,119.4,1,0,0,7,7,0,7,7,13.14285714,Graduate
1,9500,1,106.4,1,1,0,7,5,0,9,6,12.38571429,Enrolled
7,8014,0,120.0,1,0,6,10,4,5,10,4,13.75,Dropout
44,9003,1,150.0,1,1,0,6,3,0,17,3,11.66666667,Enrolled
17,171,1,148.6,1,0,0,0,0,0,0,0,0.0,Dropout
1,9238,1,108.7,1,0,0,6,5,0,12,0,0.0,Dropout
44,9003,1,130.0,1,0,0,6,5,0,11,6,11.33333333,Enrolled
17,9238,1,124.6,0,0,3,9,3,2,6,2,12.5,Dropout
1,9500,1,131.0,1,0,0,7,7,0,10,8,13.472,Graduate
44,9130,1,130.0,1,0,2,6,4,1,13,3,10.66666667,Dropout
18,9119,1,116.1,0,0,0,5,0,0,5,0,0.0,Dropout
17,9773,1,125.6,1,0,0,6,0,0,0,0,0.0,Dropout
17,9119,1,121.3,1,0,0,5,1,0,10,2,12.0,Dropout
1,9119,1,107.4,1,0,0,5,5,0,6,5,13.2,Graduate
1,9254,1,116.9,1,0,0,6,6,0,7,5,11.8,Graduate
43,9670,1,123.5,1,0,0,6,0,0,6,0,0.0,Dropout
1,9670,1,130.5,1,0,0,6,6,0,7,6,13.85714286,Graduate
39,9085,1,140.0,0,0,0,6,0,0,6,0,0.0,Dropout
17,9853,1,117.1,1,1,0,6,0,0,12,0,0.0,Dropout
18,9500,1,127.5,1,1,0,8,7,0,8,7,13.54285714,Graduate
43,8014,0,126.0,1,1,3,9,9,2,10,7,11.71428571,Graduate
43,8014,0,113.0,1,0,3,9,9,2,7,7,12.14285714,Graduate
1,9147,1,130.1,1,0,0,5,4,0,13,2,10.0,Dropout
43,9991,0,110.0,1,0,4,10,4,2,10,2,10.0,Dropout
1,9070,1,135.8,1,0,0,6,6,0,6,6,13.33333333,Graduate
39,8014,0,126.3,1,0,0,6,6,1,6,6,12.83333333,Graduate
27,9070,1,130.0,1,0,15,18,17,13,18,16,13.0,Dropout
39,8014,0,104.0,1,0,0,6,4,0,12,5,12.6,Dropout
43,9500,1,123.6,1,1,0,7,5,0,8,5,12.86,Enrolled
39,8014,0,121.0,0,0,2,8,4,2,9,4,12.0,Dropout
43,9238,1,130.5,1,0,8,11,9,8,13,9,12.55555556,Graduate
7,8014,0,180.0,1,0,12,14,14,8,11,11,16.90909091,Graduate
43,9238,1,112.5,1,0,8,10,9,3,10,7,11.77777778,Graduate
1,9500,1,126.1,1,0,0,7,7,0,11,7,12.82,Enrolled
1,9238,1,111.8,1,0,0,6,4,0,12,3,11.0,Dropout
17,9003,1,131.4,1,1,17,18,18,12,13,13,12.92307692,Graduate
17,9238,1,144.3,1,0,0,6,0,0,0,0,0.0,Dropout
39,9254,1,115.0,0,0,0,6,0,0,0,0,0.0,Dropout
44,9003,1,120.0,1,0,0,6,5,0,13,2,11.5,Enrolled
39,9003,1,168.6,1,0,0,6,0,0,6,0,0.0,Dropout
17,9773,1,127.7,1,0,0,6,6,0,6,6,14.83333333,Graduate
44,9130,1,150.0,1,0,2,6,4,1,8,2,13.5,Dropout
1,9119,1,129.8,1,0,0,5,0,0,6,1,15.0,Enrolled
1,171,1,135.6,1,0,0,0,0,0,0,0,0.0,Dropout
39,9254,1,100.0,1,0,0,6,3,0,10,3,14.75,Dropout
44,9003,1,140.0,1,1,0,6,5,0,6,5,13.2,Graduate
1,9119,1,124.1,1,0,0,5,0,0,10,1,14.0,Dropout
1,9085,1,131.6,1,1,0,6,6,0,9,4,15.5,Dropout
1,9500,1,129.0,1,0,0,8,7,0,8,7,12.36571429,Graduate
17,9670,1,135.7,1,0,0,6,5,0,10,5,13.25,Enrolled
43,9070,1,108.0,1,0,7,12,7,4,12,7,11.85714286,Enrolled
1,9238,1,110.8,1,0,0,6,0,0,0,0,0.0,Dropout
1,9773,1,124.5,1,1,0,6,4,0,9,6,12.33333333,Graduate
39,9003,1,100.0,1,0,3,12,3,5,16,5,11.8,Dropout
43,9773,1,123.8,0,0,0,4,0,0,8,3,12.0,Dropout
17,9147,1,131.4,0,0,0,5,4,0,7,3,11.33333333,Dropout
1,9147,1,118.5,1,0,0,5,1,0,10,1,10.0,Dropout
1,171,1,122.0,0,0,0,0,0,0,0,0,0.0,Dropout
1,9254,1,122.9,1,1,0,6,6,0,12,3,11.66666667,Enrolled
1,9238,1,118.7,1,0,0,6,4,0,13,3,11.33333333,Enrolled
39,9003,1,100.0,1,0,0,6,3,0,10,0,0.0,Dropout
16,9147,1,135.9,1,0,0,5,1,0,7,1,11.0,Dropout
1,9130,1,138.4,1,0,0,5,3,0,5,5,12.8,Graduate
39,9085,1,128.2,0,0,0,5,0,0,5,0,0.0,Dropout
43,9773,1,107.4,0,0,0,6,3,0,15,0,0.0,Dropout
17,9773,1,129.8,0,0,0,6,0,0,10,0,0.0,Dropout
39,9003,1,100.0,0,0,4,10,8,2,17,5,11.6,Dropout
1,9773,1,113.0,1,0,0,6,6,0,6,6,13.66666667,Graduate
43,9991,0,107.0,0,0,0,5,0,0,5,0,0.0,Dropout
39,9773,1,130.0,0,0,0,6,5,0,9,5,12.4,Dropout
43,9003,1,120.0,1,0,0,6,0,1,8,2,11.0,Dropout
1,9003,1,120.5,1,0,14,17,14,12,12,12,10.66666667,Dropout
39,9238,1,120.5,0,0,0,6,2,0,12,0,0.0,Dropout
1,9773,1,137.0,1,0,0,6,6,0,6,6,16.66666667,Graduate
39,9254,1,115.0,1,0,0,6,6,0,9,5,13.2,Graduate
39,9991,0,142.7,1,1,0,5,5,0,14,5,14.375,Graduate
1,9670,1,116.7,1,0,0,5,0,0,5,0,0.0,Dropout
43,9991,0,136.1,1,1,0,5,1,0,14,1,11.0,Dropout
39,9003,1,134.3,1,0,0,6,1,0,13,4,11.75,Dropout
18,9773,1,153.0,1,1,0,6,1,0,0,0,0.0,Dropout
1,9773,1,132.0,1,1,0,6,5,0,6,6,12.83333333,Graduate
1,9238,1,129.6,1,0,0,6,6,0,7,6,11.85714286,Graduate
43,9085,1,105.0,0,0,2,6,3,0,8,2,11.5,Dropout
17,9773,1,130.8,1,0,0,6,2,0,12,0,0.0,Dropout
1,9500,1,119.7,1,0,0,7,0,0,7,0,0.0,Dropout
17,9500,1,132.5,1,0,0,8,7,0,8,7,14.54,Graduate
44,9003,1,130.0,1,0,0,6,6,0,14,4,13.0,Graduate
39,9085,1,120.0,0,0,0,5,4,0,12,3,11.66666667,Dropout
17,9670,1,150.0,1,0,0,6,6,0,9,5,14.33333333,Graduate
1,9147,1,115.6,1,1,0,5,5,0,7,5,11.66666667,Graduate
43,9500,1,119.1,1,0,0,7,6,0,7,6,12.73333333,Graduate
1,9070,1,123.5,0,0,0,6,4,0,6,0,0.0,Dropout
39,9130,1,120.0,0,0,0,5,0,0,5,0,0.0,Dropout
43,9500,1,110.0,1,0,0,7,0,0,7,0,0.0,Dropout
17,9500,1,131.4,1,0,0,7,7,0,8,7,13.77142857,Dropout
18,9500,1,126.8,1,1,0,8,8,0,8,8,14.2,Graduate
43,9500,1,118.9,1,1,0,7,6,0,7,6,13.55,Graduate
39,9991,0,160.0,1,0,0,5,5,0,6,5,11.16666667,Graduate
17,9773,1,115.9,1,0,0,6,6,0,7,6,15.28571429,Graduate
1,9254,1,109.3,1,1,0,6,6,0,6,6,15.0,Graduate
1,9670,1,113.9,0,0,0,6,4,0,9,4,10.85714286,Dropout
1,9238,1,121.8,1,1,0,6,5,0,9,4,11.25,Graduate
7,9500,1,140.0,1,0,0,8,7,0,8,7,15.67571429,Graduate
18,9238,1,114.7,1,1,0,6,6,0,8,6,12.0,Graduate
1,9254,1,120.0,1,1,0,6,6,0,7,5,15.0,Enrolled
1,9238,1,107.3,1,1,0,6,4,0,11,4,10.75,Enrolled
17,9085,1,136.2,1,0,0,5,5,0,7,5,13.33333333,Graduate
1,9556,1,119.5,1,1,0,7,7,0,8,8,14.125,Graduate
18,9853,1,106.0,1,0,0,7,7,0,8,6,12.5,Enrolled
1,9670,1,124.1,1,0,0,6,6,0,7,6,13.42857143,Enrolled
1,9147,1,133.2,1,1,0,5,4,0,7,4,12.5,Graduate
39,9085,1,110.0,0,0,0,5,1,0,11,2,10.5,Dropout
1,9500,1,114.8,1,0,0,7,4,0,9,5,13.82,Enrolled
1,9500,1,130.0,1,1,0,7,6,0,7,6,13.18333333,Graduate
17,9070,1,122.6,1,0,0,6,1,0,6,0,0.0,Enrolled
17,9500,1,133.5,1,1,0,7,7,0,8,8,12.65125,Graduate
39,9254,1,120.0,1,0,0,6,5,0,8,5,12.8,Graduate
7,9147,1,120.0,1,0,3,8,5,2,13,5,11.25,Enrolled
1,9500,1,137.3,1,1,0,7,6,0,7,6,13.9,Graduate
17,9254,1,123.5,1,1,0,6,4,0,12,3,11.0,Enrolled
39,9147,1,131.8,1,0,0,5,4,0,10,4,11.85714286,Enrolled
39,9147,1,130.0,0,0,0,5,3,0,15,3,10.66666667,Dropout
18,9500,1,128.0,0,0,0,7,0,0,0,0,0.0,Dropout
39,9254,1,95.0,1,1,0,6,6,0,14,3,11.33333333,Graduate
1,9500,1,116.0,1,1,0,8,7,0,8,7,13.95714286,Graduate
1,9238,1,136.7,1,0,0,6,4,0,13,3,13.66666667,Enrolled
39,9238,1,107.5,1,1,0,6,6,0,7,6,15.28571429,Graduate
39,9119,1,108.4,1,0,0,5,0,0,6,0,0.0,Dropout
17,9773,1,130.7,1,0,0,6,6,0,8,5,11.6,Enrolled
44,8014,0,155.9,1,0,3,6,6,2,7,6,15.5,Graduate
1,9254,1,106.1,1,0,0,6,5,0,9,5,11.4,Graduate
1,9670,1,128.6,1,0,0,5,4,0,7,4,12.75,Graduate
43,9991,0,140.0,1,0,4,10,5,3,18,8,12.22222222,Dropout
1,9147,1,145.0,1,0,0,5,5,0,5,5,14.0,Graduate
17,8014,0,113.0,1,1,0,6,4,0,7,6,13.0,Graduate
1,9853,1,137.1,1,0,0,6,6,0,7,6,12.33333333,Graduate
1,9670,1,119.7,1,0,0,5,3,0,7,3,13.0,Enrolled
17,9500,1,120.5,1,0,0,8,7,0,8,7,12.91,Graduate
1,9238,1,125.7,1,1,0,6,6,0,13,3,11.0,Graduate
17,9500,1,125.5,1,1,0,7,6,0,8,8,12.93625,Graduate
1,9238,1,124.5,1,1,0,6,4,0,8,6,12.5,Graduate
39,8014,0,126.0,1,1,4,9,8,2,9,7,13.0,Graduate
1,171,1,136.2,1,0,6,12,11,4,18,9,11.7,Enrolled
43,9147,1,124.2,1,0,0,5,1,0,5,0,0.0,Enrolled
17,9500,1,138.5,1,0,0,8,8,0,8,8,14.34125,Graduate
1,9773,1,122.3,0,0,0,6,6,0,6,5,12.0,Dropout
1,171,1,126.0,1,1,0,0,0,0,0,0,0.0,Graduate
39,9003,1,135.4,1,0,0,6,5,0,13,4,11.25,Enrolled
1,9773,1,146.5,1,1,0,6,6,0,6,6,14.16666667,Graduate
1,9130,1,121.9,1,0,0,6,6,0,9,6,12.85714286,Graduate
7,9991,0,130.0,1,0,5,10,8,5,12,10,13.4,Graduate
1,9147,1,115.2,1,0,0,5,1,0,8,2,10.0,Enrolled
18,9670,1,115.2,1,1,0,6,0,0,6,0,0.0,Dropout
1,9254,1,125.1,1,0,0,6,4,0,6,4,12.5,Enrolled
1,9130,1,108.0,1,0,0,5,2,0,9,4,11.0,Dropout
1,9254,1,125.9,1,0,0,6,4,0,12,2,13.5,Enrolled
1,9500,1,128.0,1,0,0,7,7,0,9,8,15.12777778,Graduate
1,9500,1,113.5,1,0,0,7,7,0,8,8,15.0125,Graduate
39,9147,1,124.6,1,0,0,5,3,0,12,4,13.375,Enrolled
39,9853,1,116.0,1,0,0,7,0,0,6,0,0.0,Dropout
17,9238,1,124.9,1,0,0,6,6,0,12,4,11.0,Graduate
39,9147,1,140.5,0,0,0,5,0,0,0,0,0.0,Dropout
39,9003,1,179.6,0,0,0,6,0,0,7,0,0.0,Dropout
17,9773,1,116.1,1,1,0,6,6,0,7,6,14.28571429,Graduate
17,171,1,139.4,1,1,0,0,0,0,0,0,0.0,Graduate
17,9556,1,129.0,1,0,0,7,0,0,0,0,0.0,Dropout
39,9670,1,135.6,1,1,0,6,5,0,9,5,13.0,Graduate
43,9147,1,147.8,1,1,0,5,5,0,13,5,14.4,Graduate
18,9085,1,138.0,1,1,0,6,6,0,6,3,15.33333333,Dropout
7,9147,1,150.0,1,0,0,5,0,0,0,0,0.0,Dropout
1,9500,1,130.8,1,1,0,8,7,0,8,7,14.21428571,Graduate
1,9085,1,122.6,1,0,0,5,5,0,5,5,12.4,Graduate
1,9773,1,119.1,1,0,0,6,2,0,14,1,10.0,Dropout
39,9500,1,111.8,1,0,0,7,0,0,0,0,0.0,Dropout
1,9147,1,125.0,1,0,0,5,5,0,6,5,12.6,Graduate
17,9085,1,129.9,1,0,0,5,4,0,9,4,12.2,Graduate
17,9500,1,131.1,1,0,0,7,7,0,8,8,15.75,Graduate
1,9085,1,141.4,1,1,0,6,6,0,9,6,14.85714286,Graduate
39,9085,1,120.0,0,0,0,6,0,0,0,0,0.0,Dropout
42,9500,1,133.4,1,0,20,26,26,14,17,17,15.02352941,Graduate
17,9500,1,127.3,1,0,0,7,6,0,7,6,13.38333333,Graduate
1,171,1,131.8,1,0,6,12,12,4,16,10,13.09090909,Graduate
17,9238,1,114.8,0,0,0,6,5,0,13,2,10.66666667,Dropout
1,9500,1,132.8,1,1,0,8,8,0,8,8,13.01125,Graduate
44,9003,1,140.0,1,0,0,6,3,0,12,4,12.0,Dropout
1,9500,1,108.3,1,1,0,7,0,0,15,0,0.0,Enrolled
44,9085,1,150.0,1,0,1,6,6,1,18,3,12.66666667,Graduate
44,9991,0,160.0,1,0,0,5,5,0,7,5,11.4,Graduate
1,9070,1,131.7,1,0,0,6,6,0,7,5,13.8,Graduate
1,9500,1,112.6,1,0,0,7,6,0,10,7,13.65,Graduate
39,9991,0,111.1,1,0,0,5,4,0,6,5,11.2,Graduate
43,9500,1,127.5,1,1,0,7,7,0,10,8,11.736,Graduate
43,9085,1,120.2,1,0,0,5,4,0,10,5,13.42857143,Graduate
17,9500,1,118.9,1,0,0,7,7,0,9,8,14.51111111,Graduate
1,9500,1,119.9,1,0,0,7,7,0,8,8,12.6125,Graduate
17,9500,1,127.3,1,1,0,7,6,0,7,6,13.8,Graduate
1,9853,1,127.9,1,1,0,7,7,0,7,7,15.14285714,Graduate
39,9773,1,133.0,1,0,0,6,5,0,7,5,12.6,Enrolled
17,9238,1,114.6,1,1,0,6,6,0,6,6,13.33333333,Graduate
1,9085,1,144.5,1,0,0,6,6,0,6,6,14.83333333,Graduate
17,9500,1,125.4,1,0,0,7,5,0,14,7,12.16666667,Graduate
17,9238,1,145.0,1,1,0,6,6,0,6,6,13.16666667,Graduate
39,9003,1,138.1,0,0,0,6,0,0,7,0,0.0,Dropout
17,9070,1,124.6,1,0,0,6,6,0,6,6,12.66666667,Graduate
1,9773,1,130.8,1,0,0,6,4,0,9,5,13.0,Graduate
1,9500,1,140.5,1,0,0,7,6,0,7,6,15.25,Graduate
1,9085,1,124.1,1,1,0,5,5,0,10,3,12.0,Graduate
43,9238,1,118.4,1,0,15,16,13,13,13,11,12.09090909,Graduate
15,9853,1,128.2,1,0,11,16,16,6,12,9,14.88888889,Graduate
1,9853,1,109.5,1,0,0,7,4,0,7,2,10.5,Dropout
17,9238,1,131.1,1,1,0,6,6,0,6,6,12.16666667,Graduate
1,9773,1,137.9,0,1,0,6,6,0,7,5,11.8,Graduate
1,171,1,128.2,1,0,5,12,12,3,18,9,12.77777778,Graduate
39,9991,0,126.5,1,0,0,5,2,0,5,0,0.0,Dropout
1,9853,1,120.0,1,0,0,6,3,0,13,2,12.0,Dropout
39,9556,1,123.0,1,1,0,7,7,0,11,8,12.3,Graduate
7,9500,1,130.0,0,0,2,7,5,3,11,3,14.16666667,Dropout
17,9500,1,141.1,1,0,0,7,6,0,8,8,14.2125,Dropout
39,9119,1,140.0,0,0,0,5,0,0,5,0,0.0,Dropout
42,9119,1,133.6,1,0,0,5,0,0,0,0,0.0,Dropout
39,9254,1,123.5,1,0,0,6,6,0,6,6,13.33333333,Graduate
1,9500,1,136.3,1,1,0,7,6,0,7,6,13.51666667,Graduate
1,9070,1,123.5,1,1,0,6,6,0,8,6,13.28571429,Graduate
39,9085,1,112.0,1,0,0,6,0,0,0,0,0.0,Dropout
44,9003,1,160.0,1,1,0,6,6,0,10,6,13.0,Graduate
39,9003,1,110.0,1,0,0,6,3,0,20,0,0.0,Dropout
18,9853,1,116.8,0,0,0,6,4,0,12,0,0.0,Dropout
17,9254,1,109.5,1,0,0,5,0,0,10,0,0.0,Dropout
39,9556,1,100.0,1,0,0,7,0,0,7,0,0.0,Dropout
5,9147,1,117.3,1,0,0,5,3,0,6,3,10.5,Enrolled
39,9670,1,130.0,1,0,0,6,0,0,0,0,0.0,Dropout
51,9500,1,137.8,1,1,2,7,7,0,9,8,15.52222222,Graduate
17,9500,1,136.5,1,1,0,7,7,0,9,8,14.8,Graduate
39,9991,0,138.7,1,0,0,5,3,0,6,3,12.0,Dropout
17,9254,1,124.9,1,0,0,6,3,0,11,4,11.25,Dropout
39,8014,0,140.0,1,1,0,6,0,0,5,0,0.0,Dropout
17,9254,1,122.6,1,1,0,6,6,0,6,6,14.0,Graduate
1,9500,1,129.5,1,1,0,8,8,0,8,8,13.9475,Graduate
1,9670,1,155.0,1,0,0,5,3,0,5,0,0.0,Dropout
1,8014,0,100.0,1,0,2,8,7,2,7,7,12.28571429,Graduate
18,9147,1,137.6,1,1,0,5,5,0,8,5,11.25,Graduate
7,9500,1,120.0,1,0,0,8,6,0,8,6,12.25,Dropout
